City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description,Date
259,Del Rio,29.3627,-100.8968,80.71,77,90,13.8,US,overcast clouds,2021-06-06 15:44:53
260,Nome,64.5011,-165.4064,35.67,93,90,8.05,US,mist,2021-06-06 15:47:06
261,Ust-Kuyga,70.0167,135.6,40.23,71,5,3.47,RU,clear sky,2021-06-06 15:47:06
262,Mahdasht,35.7299,50.8111,97.02,10,0,4.61,IR,clear sky,2021-06-06 15:47:07
263,Agadez,19.75,10.25,102.49,9,100,11.32,NE,overcast clouds,2021-06-06 15:47:07
264,Skibbereen,51.55,-9.2667,62.4,69,63,7.36,IE,broken clouds,2021-06-06 15:47:07
265,Nichinan,31.6,131.3667,67.15,90,100,2.91,JP,overcast clouds,2021-06-06 15:47:07
266,Saint George,37.1041,-113.5841,93.67,15,1,1.99,US,clear sky,2021-06-06 15:47:07
267,Korop,51.5664,32.9586,62.96,86,100,7.31,UA,overcast clouds,2021-06-06 15:47:08
268,Bacalar,18.6667,-88.3833,87.01,57,86,8.48,MX,overcast clouds,2021-06-06 15:47:08
269,Kununurra,-15.7667,128.7333,58.98,82,7,0.0,AU,clear sky,2021-06-06 15:47:08
270,La Libertad,-2.2333,-80.9,73.06,83,90,9.57,EC,overcast clouds,2021-06-06 15:47:09
271,Pisco,-13.7,-76.2167,63.01,88,90,5.75,PE,overcast clouds,2021-06-06 15:47:09
272,Nyrob,60.733,56.7202,65.21,55,51,6.91,RU,broken clouds,2021-06-06 15:47:09
273,Bismarck,46.8083,-100.7837,75.04,41,1,5.99,US,clear sky,2021-06-06 15:42:51
274,Longyearbyen,78.2186,15.6401,40.84,70,0,10.36,SJ,clear sky,2021-06-06 15:44:04
275,Maiduguri,11.8464,13.1603,102.69,20,22,11.59,NG,few clouds,2021-06-06 15:42:29
276,Cururupu,-1.8283,-44.8683,89.01,53,23,4.56,BR,few clouds,2021-06-06 15:47:09
277,Sao Jose Da Coroa Grande,-8.8978,-35.1478,81.1,71,21,9.42,BR,few clouds,2021-06-06 15:44:39
278,Kavieng,-2.5744,150.7967,81.99,73,91,1.23,PG,overcast clouds,2021-06-06 15:43:21
279,Quelimane,-17.8786,36.8883,69.75,88,75,7.0,MZ,broken clouds,2021-06-06 15:47:10
280,Kungurtug,50.5994,97.5228,38.88,90,82,4.12,RU,broken clouds,2021-06-06 15:47:10
281,Palmer,42.1584,-72.3287,91.31,46,20,1.01,US,few clouds,2021-06-06 15:47:10
282,Son La,21.3167,103.9,70.63,97,88,2.44,VN,overcast clouds,2021-06-06 15:47:11
283,Pacific Grove,36.6177,-121.9166,58.8,84,90,3.0,US,overcast clouds,2021-06-06 15:47:11
284,Muros,42.7762,-9.0603,80.69,54,78,14.25,ES,broken clouds,2021-06-06 15:47:11
285,Ouallam,14.3188,2.0866,107.35,14,98,5.7,NE,overcast clouds,2021-06-06 15:45:10
286,Talnakh,69.4865,88.3972,31.41,98,100,4.45,RU,light snow,2021-06-06 15:47:11
287,Okakarara,-20.5833,17.4333,62.24,29,0,7.61,NA,clear sky,2021-06-06 15:47:12
288,Shyroke,47.6917,33.2571,67.24,69,76,5.66,UA,broken clouds,2021-06-06 15:47:12
289,Hami,42.8,93.45,71.76,12,28,16.35,CN,scattered clouds,2021-06-06 15:47:12
290,Norman Wells,65.282,-126.8329,42.84,93,90,13.8,CA,light rain,2021-06-06 15:47:12
291,Koumac,-20.5667,164.2833,69.37,63,100,11.45,NC,overcast clouds,2021-06-06 15:47:13
292,Noumea,-22.2763,166.4572,71.01,99,99,9.06,NC,overcast clouds,2021-06-06 15:47:13
293,Fjerritslev,57.0813,9.2664,69.89,86,99,11.12,DK,light rain,2021-06-06 15:47:13
294,Port Hardy,50.6996,-127.4199,50.18,87,90,12.66,CA,light rain,2021-06-06 15:45:14
295,Vanimo,-2.6741,141.3028,77.79,88,100,1.86,PG,overcast clouds,2021-06-06 15:47:13
296,Telimele,10.9167,-13.3333,95.16,38,94,0.56,GN,light rain,2021-06-06 15:47:14
297,Lardos,36.0942,28.0157,76.82,50,0,14.05,GR,clear sky,2021-06-06 15:47:14
298,Roma,43.2128,-75.4557,86.38,47,61,9.73,US,broken clouds,2021-06-06 15:47:14
299,Usvyaty,55.7456,30.7533,62.1,85,77,5.32,RU,broken clouds,2021-06-06 15:47:14
300,Springdale,36.1867,-94.1288,73.47,90,75,5.99,US,broken clouds,2021-06-06 15:45:49
301,Lasem,-6.6922,111.4527,80.1,78,52,4.43,ID,light rain,2021-06-06 15:47:15
302,Bay Roberts,47.5999,-53.2648,58.14,92,100,3.0,CA,moderate rain,2021-06-06 15:47:15
303,Shihezi,44.3,86.0333,67.17,35,0,6.73,CN,clear sky,2021-06-06 15:47:15
304,Waukesha,43.0333,-88.3001,84.22,50,1,5.01,US,clear sky,2021-06-06 15:43:31
305,Araceli,10.5529,119.9913,82.92,75,100,4.68,PH,overcast clouds,2021-06-06 15:47:15
306,Puteyets,65.1716,57.091,53.08,32,73,10.07,RU,broken clouds,2021-06-06 15:47:16
307,Sakakah,29.9697,40.2064,99.97,10,2,10.29,SA,clear sky,2021-06-06 15:47:16
308,Akhmim,26.5622,31.745,89.8,11,61,17.94,EG,broken clouds,2021-06-06 15:47:16
309,Fort Madison,40.6298,-91.3151,81.01,69,96,9.22,US,overcast clouds,2021-06-06 15:42:52
310,Chino Hills,33.9938,-117.7589,75.02,70,90,1.99,US,haze,2021-06-06 15:47:16
311,Van Wert,40.8695,-84.5841,85.98,42,1,4.0,US,clear sky,2021-06-06 15:47:17
312,Fare,-16.7,-151.0167,80.46,73,4,11.59,PF,clear sky,2021-06-06 15:47:17
313,Thunder Bay,48.4001,-89.3168,79.99,85,75,4.61,CA,broken clouds,2021-06-06 15:45:14
314,Moyale,3.5167,39.0584,75.04,48,71,8.39,KE,broken clouds,2021-06-06 15:47:17
315,Hearst,49.6835,-83.6665,75.45,58,74,10.83,CA,broken clouds,2021-06-06 15:47:18
316,Jamui,24.9167,86.2167,96.03,35,35,7.45,IN,scattered clouds,2021-06-06 15:47:18
317,Bloomfield,40.8068,-74.1854,95.16,45,1,1.01,US,clear sky,2021-06-06 15:42:51
318,Sisimiut,66.9395,-53.6735,40.17,95,100,4.94,GL,light rain,2021-06-06 15:47:18
319,Torbay,47.6666,-52.7314,57.38,94,75,19.57,CA,light rain,2021-06-06 15:47:18
320,Leshukonskoye,64.8989,45.7622,54.77,33,18,12.03,RU,few clouds,2021-06-06 15:44:46
321,Bengkulu,-3.8004,102.2655,74.89,90,13,4.43,ID,few clouds,2021-06-06 15:47:19
322,Sitka,57.0531,-135.33,48.09,87,75,0.0,US,broken clouds,2021-06-06 15:47:02
323,Svetlogorsk,52.6333,29.7333,65.62,79,74,7.61,BY,broken clouds,2021-06-06 15:47:19
324,San Vicente,-26.6167,-54.1333,60.62,99,100,3.58,AR,light rain,2021-06-06 15:47:19
325,Tahta,26.7693,31.5021,89.92,11,3,17.87,EG,clear sky,2021-06-06 15:47:19
326,Mogadishu,2.0371,45.3438,79.5,83,97,21.34,SO,overcast clouds,2021-06-06 15:47:20
327,Berlevag,70.8578,29.0864,42.6,71,7,8.43,NO,clear sky,2021-06-06 15:47:20
328,Pangnirtung,66.1451,-65.7125,35.4,87,16,0.54,CA,few clouds,2021-06-06 15:47:20
329,Tabou,4.423,-7.3528,82.29,75,85,9.84,CI,light rain,2021-06-06 15:47:20
330,Tyrma,50.0833,132.1667,49.24,90,5,2.46,RU,clear sky,2021-06-06 15:47:21
331,Beloha,-25.1667,45.05,63.86,67,81,15.46,MG,broken clouds,2021-06-06 15:47:21
332,Troitsko-Pechorsk,62.7084,56.1964,61.09,34,70,5.68,RU,broken clouds,2021-06-06 15:47:21
333,Tuy Hoa,13.0833,109.3,80.02,83,98,5.7,VN,overcast clouds,2021-06-06 15:47:21
334,Rawson,-43.3002,-65.1023,51.57,44,82,20.8,AR,broken clouds,2021-06-06 15:47:22
335,Key West,24.5557,-81.7826,87.01,74,20,13.8,US,few clouds,2021-06-06 15:45:13
336,Buraydah,26.326,43.975,109.85,7,2,10.49,SA,clear sky,2021-06-06 15:47:22
337,Bangassou,4.7413,22.8184,77.31,73,78,6.11,CF,broken clouds,2021-06-06 15:47:22
338,Novomykolayivka,47.9781,35.9102,70.05,74,34,7.63,UA,scattered clouds,2021-06-06 15:47:22
339,Victoria,22.2855,114.1577,84.16,87,15,1.01,HK,few clouds,2021-06-06 15:47:23
340,Udachnyy,66.4167,112.4,47.46,55,93,16.28,RU,overcast clouds,2021-06-06 15:47:23
341,Orlik,52.5178,99.825,38.43,77,61,4.92,RU,broken clouds,2021-06-06 15:47:23
342,Tunceli,39.1083,39.5471,76.06,41,13,6.13,TR,few clouds,2021-06-06 15:47:23
343,Beringovskiy,63.05,179.3167,35.91,97,100,3.36,RU,light rain,2021-06-06 15:47:24
344,Ballina,-28.8667,153.5667,50.95,97,10,0.0,AU,clear sky,2021-06-06 15:47:24
345,Straseni,47.1414,28.6103,66.13,71,70,7.18,MD,broken clouds,2021-06-06 15:47:24
346,Vyartsilya,62.1764,30.693,73.85,45,100,4.65,RU,moderate rain,2021-06-06 15:47:24
347,Vahan,40.5755,45.3977,50.38,92,82,8.84,AM,broken clouds,2021-06-06 15:47:25
348,Bardiyah,31.7561,25.0865,73.94,59,0,15.39,LY,clear sky,2021-06-06 15:47:25
349,Lagoa,39.05,-27.9833,64.44,88,99,14.61,PT,overcast clouds,2021-06-06 15:43:50
350,Narsaq,60.9167,-46.05,57.42,67,100,4.72,GL,overcast clouds,2021-06-06 15:47:25
351,Sabha,27.0377,14.4283,97.45,10,65,13.69,LY,broken clouds,2021-06-06 15:47:25
352,Jinji,23.2281,110.8261,74.44,66,0,1.52,CN,clear sky,2021-06-06 15:47:26
353,Srivardhan,18.0333,73.0167,84.29,73,89,3.96,IN,overcast clouds,2021-06-06 15:47:26
354,Uglovka,58.2392,33.5108,66.07,70,99,3.4,RU,overcast clouds,2021-06-06 15:47:26
355,Kahului,20.8947,-156.47,75.85,78,90,11.5,US,overcast clouds,2021-06-06 15:43:54
356,Kanniyakumari,8.0833,77.5667,81.72,82,97,16.71,IN,overcast clouds,2021-06-06 15:47:26
357,Hovd,48.0056,91.6419,50.05,35,12,7.16,MN,few clouds,2021-06-06 15:47:27
358,Anadyr,64.75,177.4833,43.3,65,20,4.0,RU,few clouds,2021-06-06 15:45:04
359,Mitu,1.1983,-70.1733,82.27,79,88,0.81,CO,overcast clouds,2021-06-06 15:47:27
360,San Juan,-31.5375,-68.5364,69.73,43,3,7.61,AR,clear sky,2021-06-06 15:42:56
361,Egvekinot,66.3167,-179.1667,31.68,83,25,2.93,RU,scattered clouds,2021-06-06 15:47:27
362,Zlobin,45.2924,14.6541,66.38,68,20,0.31,HR,few clouds,2021-06-06 15:47:27
363,Aksay,47.26,39.87,64.62,71,95,8.68,RU,overcast clouds,2021-06-06 15:47:28
364,Nanortalik,60.1432,-45.2371,45.37,67,100,13.22,GL,overcast clouds,2021-06-06 15:47:28
365,Uribia,11.7139,-72.266,87.21,56,100,18.45,CO,overcast clouds,2021-06-06 15:47:28
366,Kiunga,-6.1219,141.2906,73.04,99,97,1.14,PG,overcast clouds,2021-06-06 15:47:29
367,Nouadhibou,20.931,-17.0347,69.53,71,42,23.69,MR,scattered clouds,2021-06-06 15:47:29
368,Liwale,-9.7667,37.9333,67.06,66,2,4.56,TZ,clear sky,2021-06-06 15:47:29
369,Malanje,-9.5402,16.341,73.38,38,100,4.65,AO,overcast clouds,2021-06-06 15:47:29
370,Hualmay,-11.0964,-77.6139,67.06,73,77,10.29,PE,broken clouds,2021-06-06 15:47:30
371,Teguise,29.0605,-13.564,71.82,57,20,20.04,ES,few clouds,2021-06-06 15:47:30
372,Coldingham,55.8868,-2.157,66.18,80,58,8.16,GB,broken clouds,2021-06-06 15:47:30
373,Warka,51.7843,21.1909,76.08,60,22,8.01,PL,few clouds,2021-06-06 15:47:30
374,Te Anau,-45.4167,167.7167,36.48,93,22,1.28,NZ,few clouds,2021-06-06 15:47:31
375,Abha,18.2164,42.5053,80.42,47,20,7.29,SA,few clouds,2021-06-06 15:42:42
376,Atar,20.5169,-13.0499,108.05,11,4,19.3,MR,clear sky,2021-06-06 15:46:57
377,Lannion,48.75,-3.4167,66.42,82,75,5.75,FR,light rain,2021-06-06 15:47:31
378,Meulaboh,4.1363,96.1285,77.31,84,100,3.44,ID,overcast clouds,2021-06-06 15:45:27
379,Bagdarin,54.4333,113.6,58.84,80,100,3.91,RU,overcast clouds,2021-06-06 15:47:31
380,San Andres,12.5847,-81.7006,86.02,74,20,18.41,CO,few clouds,2021-06-06 15:47:31
381,Ketchikan,55.3422,-131.6461,48.67,93,90,0.0,US,light rain,2021-06-06 15:47:32
382,Veseloyarsk,51.2836,81.1056,57.29,69,0,8.75,RU,clear sky,2021-06-06 15:47:32
383,Vila Velha,-20.3297,-40.2925,81.97,67,40,5.99,BR,scattered clouds,2021-06-06 15:47:18
384,Zarubino,42.63,131.0922,56.39,78,77,1.43,RU,broken clouds,2021-06-06 15:47:32
385,Ribeira Grande,38.5167,-28.7,68.4,83,40,13.8,PT,scattered clouds,2021-06-06 15:47:32
386,Wanning,18.8003,110.3967,79.25,91,99,3.74,CN,overcast clouds,2021-06-06 15:47:33
387,Saint Anthony,45.0205,-93.218,84.92,50,1,5.01,US,clear sky,2021-06-06 15:44:33
388,Ukiah,39.1502,-123.2078,70.38,51,1,0.0,US,clear sky,2021-06-06 15:47:33
389,Berdigestyakh,62.0989,126.6992,52.93,49,100,6.62,RU,overcast clouds,2021-06-06 15:47:33
390,Ewo,-0.8725,14.8206,79.92,76,90,5.39,CG,light rain,2021-06-06 15:47:34
391,Clyde River,70.4692,-68.5914,34.03,100,90,12.66,CA,light rain,2021-06-06 15:47:34
392,Oranjemund,-28.55,16.4333,70.03,34,0,6.22,NA,clear sky,2021-06-06 15:47:34
393,Bilibino,68.0546,166.4372,55.0,62,3,3.22,RU,clear sky,2021-06-06 15:47:34
394,Hopewell,37.3043,-77.2872,92.77,60,3,6.31,US,clear sky,2021-06-06 15:47:35
395,Mnogovershinnyy,53.9353,139.9242,35.44,97,97,5.5,RU,overcast clouds,2021-06-06 15:47:35
396,Ciudad Guayana,8.3533,-62.6528,87.53,72,91,6.4,VE,overcast clouds,2021-06-06 15:47:35
397,Marawi,7.9986,124.2928,64.65,94,100,2.86,PH,overcast clouds,2021-06-06 15:47:35
398,Sibolga,1.7427,98.7792,76.46,80,5,3.65,ID,clear sky,2021-06-06 15:47:35
399,Adre,13.4667,22.2,97.11,16,35,3.78,TD,scattered clouds,2021-06-06 15:47:36
400,Mananjary,-21.2167,48.3333,68.56,69,65,9.62,MG,broken clouds,2021-06-06 15:47:36
401,Waipawa,-41.4122,175.5153,52.43,88,100,1.01,NZ,moderate rain,2021-06-06 15:47:36
402,Tecoanapa,16.5167,-98.75,85.57,67,100,3.56,MX,overcast clouds,2021-06-06 15:47:36
403,Sukhodol,53.9006,51.2117,64.35,75,41,6.91,RU,scattered clouds,2021-06-06 15:47:37
404,Angoche,-16.2325,39.9086,70.77,84,21,11.39,MZ,light rain,2021-06-06 15:47:37
405,Aykhal,66.0,111.5,39.56,87,100,17.9,RU,light rain,2021-06-06 15:47:37
406,Honiara,-9.4333,159.95,77.14,89,12,4.68,SB,few clouds,2021-06-06 15:47:38
407,Kruisfontein,-34.0033,24.7314,67.89,20,0,6.8,ZA,clear sky,2021-06-06 15:47:38
408,Waterbury,41.5582,-73.0515,93.24,44,1,1.99,US,clear sky,2021-06-06 15:47:38
409,San Cristobal,7.7669,-72.225,69.98,95,100,3.6,VE,overcast clouds,2021-06-06 15:47:38
410,Makat,47.6469,53.3463,79.54,26,100,10.71,KZ,overcast clouds,2021-06-06 15:47:38
411,Tura,25.5198,90.2201,74.73,96,39,9.01,IN,scattered clouds,2021-06-06 15:47:39
412,Voh,-20.9667,164.7,65.26,70,94,4.83,NC,overcast clouds,2021-06-06 15:45:05
413,Podosinovets,60.2776,47.0659,65.71,66,67,6.89,RU,broken clouds,2021-06-06 15:47:39
414,Richards Bay,-28.783,32.0377,62.11,72,0,8.43,ZA,clear sky,2021-06-06 15:43:40
415,Carndonagh,55.25,-7.2667,60.42,71,87,4.88,IE,overcast clouds,2021-06-06 15:47:39
416,Maryborough,-25.5333,152.7,56.1,92,0,4.43,AU,clear sky,2021-06-06 15:47:40
417,Presidencia Roque Saenz Pena,-26.7852,-60.4388,60.98,93,100,7.54,AR,overcast clouds,2021-06-06 15:45:01
418,Poroshkovo,48.6683,22.7533,74.44,59,64,7.67,UA,light rain,2021-06-06 15:47:40
419,Macaubas,-13.0194,-42.6986,84.15,37,99,3.91,BR,overcast clouds,2021-06-06 15:47:40
420,Goderich,43.7501,-81.7165,84.04,53,82,11.5,CA,broken clouds,2021-06-06 15:45:14
421,Porto Velho,-8.7619,-63.9039,84.25,65,75,8.05,BR,broken clouds,2021-06-06 15:43:38
422,Nemuro,43.3236,145.575,51.57,90,93,8.79,JP,overcast clouds,2021-06-06 15:44:45
423,Nadvoitsy,63.8667,34.3167,58.42,49,22,11.45,RU,few clouds,2021-06-06 15:47:40
424,Teeli,51.0333,90.2333,48.72,62,60,0.87,RU,broken clouds,2021-06-06 15:47:41
425,Bafoulabe,13.8065,-10.8321,108.9,16,0,6.02,ML,clear sky,2021-06-06 15:47:41
426,Pitimbu,-7.4706,-34.8086,77.59,75,42,13.8,BR,scattered clouds,2021-06-06 15:47:41
427,San Nicola,40.6116,8.991,70.88,71,68,7.18,IT,broken clouds,2021-06-06 15:47:41
428,Tuatapere,-46.1333,167.6833,42.46,86,57,3.42,NZ,broken clouds,2021-06-06 15:47:42
429,Rocha,-34.4833,-54.3333,57.38,63,3,8.66,UY,clear sky,2021-06-06 15:47:42
430,Porangatu,-13.4408,-49.1486,89.55,29,100,6.78,BR,overcast clouds,2021-06-06 15:47:42
431,Calabar,4.9517,8.322,76.77,92,99,6.08,NG,light rain,2021-06-06 15:47:42
432,Voykove,45.3826,36.4372,65.98,67,90,9.69,UA,overcast clouds,2021-06-06 15:47:43
433,Kwinana,-32.25,115.7667,54.0,82,29,8.79,AU,scattered clouds,2021-06-06 15:47:43
434,Derzhavinsk,51.1,66.3167,65.8,34,82,9.55,KZ,broken clouds,2021-06-06 15:47:43
435,Bad Bramstedt,53.9167,9.8833,69.39,78,99,1.63,DE,overcast clouds,2021-06-06 15:47:43
436,Robertson,36.5167,-86.8667,80.46,90,90,6.91,US,overcast clouds,2021-06-06 15:47:44
437,Rosita,13.9268,-84.4032,82.27,78,92,4.14,NI,overcast clouds,2021-06-06 15:47:44
438,Talcahuano,-36.7167,-73.1167,47.88,81,0,4.61,CL,clear sky,2021-06-06 15:47:44
439,Alacranes,22.7675,-81.5675,84.69,48,94,8.81,CU,overcast clouds,2021-06-06 15:47:44
440,Mwinilunga,-11.7358,24.4293,65.88,49,49,5.37,ZM,scattered clouds,2021-06-06 15:47:45
441,Guerrero Negro,27.9769,-114.0611,66.78,67,81,4.9,MX,broken clouds,2021-06-06 15:47:45
442,Dickson,36.077,-87.3878,76.6,98,75,9.22,US,mist,2021-06-06 15:47:45
443,Nucsoara,45.3333,24.7833,65.57,69,30,2.33,RO,scattered clouds,2021-06-06 15:47:45
444,Talara,-4.5772,-81.2719,74.16,68,20,13.8,PE,few clouds,2021-06-06 15:47:46
445,Sorong,-0.8833,131.25,79.09,85,100,7.83,ID,overcast clouds,2021-06-06 15:47:46
446,Katherine,-14.4667,132.2667,61.12,63,93,6.08,AU,overcast clouds,2021-06-06 15:47:46
447,Dundee,56.5,-2.9667,66.76,50,20,9.22,GB,few clouds,2021-06-06 15:47:46
448,Emba,48.8264,58.1442,69.04,34,99,7.11,KZ,overcast clouds,2021-06-06 15:47:47
449,Rio Gallegos,-51.6226,-69.2181,41.05,65,75,11.5,AR,broken clouds,2021-06-06 15:47:47
450,Jalingo,8.8833,11.3667,91.09,49,75,3.65,NG,broken clouds,2021-06-06 15:47:47
451,Atlantic City,39.3643,-74.4229,91.26,59,1,11.12,US,clear sky,2021-06-06 15:47:47
452,Sungaipenuh,-2.0833,101.3833,63.46,98,62,1.23,ID,broken clouds,2021-06-06 15:47:48
453,Baghdad,33.3406,44.4009,98.47,11,0,17.02,IQ,clear sky,2021-06-06 15:47:48
454,Lakatoro,-16.0999,167.4164,75.7,82,63,7.65,VU,broken clouds,2021-06-06 15:47:48
455,Saint-Georges,12.0564,-61.7485,83.88,74,100,23.02,GD,overcast clouds,2021-06-06 15:44:39
456,Bulancak,40.9372,38.2291,67.82,60,0,2.59,TR,clear sky,2021-06-06 15:47:48
457,Tiarei,-17.5333,-149.3333,75.22,77,6,12.62,PF,clear sky,2021-06-06 15:47:49
458,Changji,44.0167,87.3167,68.79,37,0,1.86,CN,clear sky,2021-06-06 15:47:49
459,Coquimbo,-29.9533,-71.3436,56.93,82,90,4.03,CL,overcast clouds,2021-06-06 15:47:49
460,Kavali,14.9167,79.9833,86.81,67,32,11.01,IN,scattered clouds,2021-06-06 15:47:49
461,Yulara,-25.2406,130.9889,48.04,57,0,4.61,AU,clear sky,2021-06-06 15:43:02
462,Olga,43.7444,135.2892,52.39,93,0,6.2,RU,clear sky,2021-06-06 15:47:50
463,Lufilufi,-13.8745,-171.5986,76.78,77,18,6.35,WS,light rain,2021-06-06 15:47:50
464,Komsomolets,53.7453,62.0708,64.72,40,57,4.52,KZ,broken clouds,2021-06-06 15:47:50
465,Bongor,10.2806,15.3722,98.44,27,100,3.56,TD,overcast clouds,2021-06-06 15:47:50
466,Santa Cruz,-17.8,-63.1667,73.45,83,75,0.0,BO,broken clouds,2021-06-06 15:45:06
467,Chaihe,44.7667,129.7,50.99,92,9,2.24,CN,clear sky,2021-06-06 15:47:51
468,Najran,17.4924,44.1277,99.25,9,2,9.82,SA,clear sky,2021-06-06 15:47:51
469,Tuensang,26.2833,94.8333,69.06,98,73,1.68,IN,broken clouds,2021-06-06 15:47:51
470,Cairns,-16.9167,145.7667,69.75,83,40,11.5,AU,scattered clouds,2021-06-06 15:47:52
471,Comodoro Rivadavia,-45.8667,-67.5,51.66,40,0,13.8,AR,clear sky,2021-06-06 15:45:01
472,Charters Towers,-20.1,146.2667,59.22,80,93,8.05,AU,overcast clouds,2021-06-06 15:47:52
473,Sanlucar La Mayor,37.3871,-6.2011,93.47,24,0,3.0,ES,clear sky,2021-06-06 15:47:52
474,Mattru,7.6244,-11.8332,81.59,86,89,5.41,SL,moderate rain,2021-06-06 15:47:52
475,San Quintin,30.4833,-115.95,74.44,71,100,1.97,MX,overcast clouds,2021-06-06 15:47:53
476,Lincoln,40.8,-96.667,81.66,71,1,5.01,US,clear sky,2021-06-06 15:46:00
477,Sarangani,5.4033,125.4636,83.39,73,99,11.5,PH,overcast clouds,2021-06-06 15:47:53
478,Almaznyy,48.0448,40.045,62.74,77,99,11.16,RU,overcast clouds,2021-06-06 15:47:53
479,Saint-Pierre,-21.3393,55.4781,73.08,84,75,5.75,RE,light rain,2021-06-06 15:47:53
480,Caninde,-4.3589,-39.3117,90.95,40,60,8.99,BR,broken clouds,2021-06-06 15:47:54
481,Qinhuangdao,39.9317,119.5883,68.43,52,100,4.85,CN,overcast clouds,2021-06-06 15:43:07
482,Tarragona,41.129,1.249,82.94,58,20,11.5,ES,few clouds,2021-06-06 15:47:54
483,Armizonskoye,55.9461,67.6736,61.14,57,0,8.81,RU,clear sky,2021-06-06 15:47:54
484,Mocuba,-16.8392,36.9856,62.44,97,72,4.61,MZ,broken clouds,2021-06-06 15:47:54
485,Avera,33.194,-82.5271,85.95,47,86,4.41,US,overcast clouds,2021-06-06 15:47:55
486,Banda Aceh,5.5577,95.3222,80.42,77,98,14.52,ID,overcast clouds,2021-06-06 15:47:55
487,Poum,-20.2333,164.0167,72.54,60,93,18.72,NC,overcast clouds,2021-06-06 15:44:01
488,San Jose,37.3394,-121.895,67.71,70,20,12.66,US,few clouds,2021-06-06 15:47:09
489,Umm Lajj,25.0213,37.2685,84.67,58,0,13.65,SA,clear sky,2021-06-06 15:47:55
490,Qui Nhon,13.7667,109.2333,82.72,80,100,3.22,VN,overcast clouds,2021-06-06 15:47:55
491,San Patricio,28.017,-97.5169,86.09,67,1,12.01,US,clear sky,2021-06-06 15:44:01
492,Daru,-9.0763,143.2092,77.04,88,99,17.92,PG,overcast clouds,2021-06-06 15:45:42
493,Brae,60.3964,-1.353,55.31,74,35,8.59,GB,scattered clouds,2021-06-06 15:47:56
494,Ossora,59.2353,163.0719,39.06,95,100,5.39,RU,overcast clouds,2021-06-06 15:47:56
495,Luanda,-8.8368,13.2343,84.2,61,40,9.22,AO,scattered clouds,2021-06-06 15:44:03
496,Bonthe,7.5264,-12.505,83.1,77,91,10.54,SL,moderate rain,2021-06-06 15:47:56
497,Raga,8.4596,25.678,83.91,54,73,4.59,SS,broken clouds,2021-06-06 15:47:57
498,Manokwari,-0.8667,134.0833,78.87,80,97,3.38,ID,overcast clouds,2021-06-06 15:47:57
499,Cabras,39.93,8.5314,71.4,68,12,10.2,IT,few clouds,2021-06-06 15:47:57
500,Raudeberg,61.9875,5.1352,57.87,85,46,5.19,NO,scattered clouds,2021-06-06 15:47:57
501,Asmara,15.3333,38.9333,70.65,47,17,7.85,ER,few clouds,2021-06-06 15:47:58
502,Mehamn,71.0357,27.8492,40.95,70,75,6.91,NO,broken clouds,2021-06-06 15:47:58
503,Filingue,14.3521,3.3168,106.5,16,96,7.94,NE,overcast clouds,2021-06-06 15:47:58
504,Mount Gambier,-37.8333,140.7667,55.31,76,75,13.8,AU,broken clouds,2021-06-06 15:47:58
505,Kathu,7.9178,98.3332,85.69,75,80,15.03,TH,broken clouds,2021-06-06 15:47:59
506,Bad Frankenhausen,51.35,11.1,69.69,81,100,5.61,DE,overcast clouds,2021-06-06 15:47:59
507,Lac Du Bonnet,50.2536,-96.0612,74.59,74,98,9.04,CA,overcast clouds,2021-06-06 15:47:59
508,Coos Bay,43.3665,-124.2179,52.86,90,90,4.61,US,overcast clouds,2021-06-06 15:47:59
509,Kenai,60.5544,-151.2583,55.02,76,1,5.75,US,clear sky,2021-06-06 15:48:00
510,Belyy Yar,53.6039,91.3903,49.89,81,0,11.14,RU,clear sky,2021-06-06 15:48:00
511,Teguldet,57.3064,88.1667,57.29,92,98,10.85,RU,moderate rain,2021-06-06 15:48:00
512,Shingu,33.7333,135.9833,68.58,84,100,3.11,JP,overcast clouds,2021-06-06 15:48:00
513,Tomatlan,19.9333,-105.25,90.61,46,86,3.56,MX,overcast clouds,2021-06-06 15:48:01
514,Porto Empedocle,37.2934,13.5264,85.71,48,51,4.97,IT,broken clouds,2021-06-06 15:48:01
515,Kragero,58.8693,9.4149,72.59,80,100,11.9,NO,overcast clouds,2021-06-06 15:48:01
516,Cockburn Town,21.4612,-71.1419,80.11,80,0,21.21,TC,clear sky,2021-06-06 15:45:00
517,Labytnangi,66.6572,66.4183,42.64,47,71,11.32,RU,broken clouds,2021-06-06 15:48:01
518,Douglas,41.3,-96.167,81.39,64,40,8.99,US,scattered clouds,2021-06-06 15:45:47
519,Ixtapa,20.7,-105.2,83.23,76,100,1.99,MX,overcast clouds,2021-06-06 15:48:02
520,Ozernovskiy,51.5,156.5167,44.04,91,100,7.36,RU,overcast clouds,2021-06-06 15:48:02
521,Lompoc,34.6391,-120.4579,60.1,83,90,1.01,US,mist,2021-06-06 15:48:02
522,Kirakira,-10.4544,161.9205,79.36,85,42,8.34,SB,scattered clouds,2021-06-06 15:48:03
523,Palmas,-10.2128,-48.3603,87.67,48,0,12.66,BR,clear sky,2021-06-06 15:48:03
